idiom_id,idiom_canonical,idiom_surface,example,idiom_canonical_meaning,source,source_type,pos,tags,idiom_confidence,source_url,record_origin,license_source,example_language,meaning_language
syn_261faebb4a6917ab,dancing on hidden flames,dancing on hidden flames,,engaging with secret or suppressed passions,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_d156e8cc9697df3a,threading quiet storms,threading quiet storms,,navigating internal emotional turmoil with restraint,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_2f9c55d558693b88,pouring velvet tears,pouring velvet tears,,expressing sadness gently or elegantly,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a5bcb1c49a390d1c,catching shadow smiles,catching shadow smiles,,noticing faint or hidden happiness,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_fef2d913d83c344a,breaking heart feathers,breaking heart feathers,,causing tender emotional hurt,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f997f41e4f566c57,wrapping moon whispers,wrapping moon whispers,,"encasing quiet, secretive feelings in a romantic way",llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_21f81adc340179f4,carrying soft echoes,carrying soft echoes,,bearing faint reminders of past emotions,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_db8022bbfe4a1a5e,spilling velvet secrets,spilling velvet secrets,,disclosing intimate feelings delicately,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_bbb5f6fe511df349,lighting heart mists,lighting heart mists,,clarifying vague or confusing emotions,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f585c08689e67157,breaking feather silence,breaking feather silence,,disrupting delicate quietness with emotional expression,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_63d28e3e41a98b1b,dancing with quiet sparks,dancing with quiet sparks,,engaging with subtle emotional excitement,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_74b6cfed0b89922b,glass thread connections,glass thread connections,,fragile emotional bonds,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_bdae2eb64edbe81e,whispering shadow embraces,whispering shadow embraces,,silent or secret acts of emotional support,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ccfe876a029146f5,floating velvet memories,floating velvet memories,,soft and gentle reminiscences,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_5fefdbd902f1007a,twisting heart echoes,twisting heart echoes,,distorted or confusing emotional reflections,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_41f3d6eea3f569dc,carrying glass hopes,carrying glass hopes,,holding onto easily broken aspirations,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_2d576697a1b28d2d,painting silent tears,painting silent tears,,expressing sadness quietly,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_aa3a1b479758f03a,building paper walls,building paper walls,,creating fragile emotional barriers,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_3cd21c21c495ed7c,catching ember glances,catching ember glances,,noticing small sparks of interest or emotion,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ee7fedd41ac7fb17,threading silent promises,threading silent promises,,making quiet but meaningful commitments,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_daf7ef6980f62ff9,wrapping fragile dreams,wrapping fragile dreams,,protecting delicate hopes with care,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_4eeb8e8f180236f9,throwing feather doubts,throwing feather doubts,,expressing light concerns gently,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_cc473442a6b86744,floating heart whispers,floating heart whispers,,subtle declarations of emotion,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_40768c07430bfadf,dancing glass feelings,dancing glass feelings,,moving delicately amid fragile emotions,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_4e8f2613c67c29f9,silk wrapped emotions,silk wrapped emotions,,feelings conveyed with softness and care,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_2985857e3f2cd2bd,catching moonlit smiles,catching moonlit smiles,,capturing rare moments of gentle happiness,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_afa47c1a0a1b332e,painting quiet heartbreak,painting quiet heartbreak,,expressing sadness subtly,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_cfc9daf29c0e314e,carrying shadow laughter,carrying shadow laughter,,bearing hidden or suppressed joy,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_39a332d7c57b5dc1,weaving soft regrets,weaving soft regrets,,intertwining gentle feelings of remorse,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_5fcd8381d20b3ce2,lighting velvet hopes,lighting velvet hopes,,fostering gentle optimism,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f5153759b64de8d8,dancing feather promises,dancing feather promises,,"making delicate, light-hearted commitments",llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f4f50bf8ff3b529b,throwing crystal glances,throwing crystal glances,,"sending clear, perhaps revealing looks",llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_4fefa941b57f3446,folding silent tears,folding silent tears,,concealing sadness quietly,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_bfc0d286c8c34862,breaking velvet silence,breaking velvet silence,,disrupting gentle quietness with emotion,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b46421ccad53bc0a,catching breath promises,catching breath promises,,holding onto fragile verbal commitments,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_02b8c5c3265497c6,painting sleepless emotions,painting sleepless emotions,,expressing feelings kept awake by thoughts,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_081474dcc6a93aec,wrapping fragile hopes,wrapping fragile hopes,,protecting delicate desires carefully,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f91a438467de24b2,threading quiet affection,threading quiet affection,,expressing love gently and subtly,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_2f1f4eaaed897adc,carrying paper dreams,carrying paper dreams,,harboring delicate but fragile hopes,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_d251d11a17480688,floating silent heartbeats,floating silent heartbeats,,experiencing quiet emotional rhythms,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ae96a943ef1a1d98,pouring soft shadows,pouring soft shadows,,expressing gentle hidden feelings,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_64c5702620f87fbc,throwing gentle clouds,throwing gentle clouds,,"expressing emotions in a soft, diffuse way",llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_186c670ae012eb5e,dancing whisper flames,dancing whisper flames,,engaging in quiet but intense emotional moments,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_48134881530a5f9c,knitting soft hopes,knitting soft hopes,,building gentle aspirations carefully,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b54e51bc50133b33,catching twilight sighs,catching twilight sighs,,noticing subtle end-of-day emotions,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_2cc165e5e364f225,folding heart whispers,folding heart whispers,,concealing or sharing quiet feelings,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a4b61102390c5a5d,spilling soft secrets,spilling soft secrets,,revealing gentle personal truths,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_0113997dd962d03c,carrying quiet flames,carrying quiet flames,,harboring low-key passion or feelings,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b7b6f6412bb987e6,painting fragile bonds,painting fragile bonds,,depicting delicate emotional connections,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_2b9ca3ec5850b90f,lighting gentle sparks,lighting gentle sparks,,initiating mild emotional connections,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_8c9384c7f59d0fac,dancing paper dreams,dancing paper dreams,,pursuing fragile hopes lightly,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_d25171527c989077,throwing shadow smiles,throwing shadow smiles,,expressing hidden happiness or sarcasm,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_21deb919cdc8136c,weaving silent threads,weaving silent threads,,forming quiet emotional ties,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_70e398a949f23954,catching soft echoes,catching soft echoes,,noticing faint emotional reverberations,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b7d14f0a7f537c19,folding gentle dreams,folding gentle dreams,,carefully harboring delicate hopes,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_40e464930725f871,painting heart glimmers,painting heart glimmers,,depicting faint expressions of affection,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_67a7d88ba3c309de,carrying whispered warmth,carrying whispered warmth,,harboring soft and intimate feelings,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a49d65915fcca07e,lighting silent hopes,lighting silent hopes,,quietly holding onto optimism,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_3ed2a2b36ce90248,throwing heart shadows,throwing heart shadows,,casting emotional uncertainty or doubt,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_fc3be3886e8a124a,dancing glass promises,dancing glass promises,,making commitments that are fragile,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_0ebbda2f157df6a6,knitting soft silences,knitting soft silences,,constructing quiet moments of emotional significance,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_1cc017787e4db4f0,catching gentle waves,catching gentle waves,,experiencing mild emotional fluctuations,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_4dde6b36b534ccaa,folding quiet promises,folding quiet promises,,making subtle commitments,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_e91ea071bfe063ba,spilling soft glances,spilling soft glances,,accidentally revealing affection,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_c5dd1d16921eef4b,carrying silent embers,carrying silent embers,,holding onto quiet but ongoing feelings,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_8f03f2a340f50b8b,painting whispered tears,painting whispered tears,,expressing hidden sadness,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_e03d30f811a48dc2,lighting feather hopes,lighting feather hopes,,kindling light and delicate optimism,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_2a7c84cdc8110686,throwing quiet smiles,throwing quiet smiles,,giving subtle signs of happiness,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_508e793e6811889f,breaking soft whispers,breaking soft whispers,,revealing delicate secrets,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_2df945a536c29073,dancing shadow dreams,dancing shadow dreams,,engaging with hidden hopes,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b43c6243a8100daf,wrapping glass hopes,wrapping glass hopes,,protecting fragile desires,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_51c0e06f8d4c177c,catching gentle flames,catching gentle flames,,experiencing mild passion,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_bd66414f88a949c0,folding soft sighs,folding soft sighs,,containing light expressions of emotion,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_492f2459468cbb9c,painting silent hopes,painting silent hopes,,expressing quiet optimism,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f478c064455c2167,carrying feather secrets,carrying feather secrets,,holding delicate personal information,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ab46e5cb046fee75,lighting shadow glances,lighting shadow glances,,sparking hidden emotions through looks,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_01ac5410c5cb86b2,throwing soft sparks,throwing soft sparks,,initiating light emotional reactions,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_7de0c4ce44859361,dancing glass echoes,dancing glass echoes,,expressing fragile recurring feelings,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_3f04530f76f4db3f,knitting silent hopes,knitting silent hopes,,building quiet aspirations,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f11ea0d78bc74556,catching soft shadows,catching soft shadows,,noticing subtle hidden feelings,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_9b56366fdb815866,folding gentle smiles,folding gentle smiles,,holding onto small happy moments,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_9850a501ec338a24,spilling quiet tears,spilling quiet tears,,showing subtle sadness,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_71e79a7fa61aaae1,carrying silent hopes,carrying silent hopes,,harboring discreet optimism,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_eed8946a98ecfd90,painting soft glances,painting soft glances,,expressing gentle attention,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_580e2c299cad4548,lighting feather glimmers,lighting feather glimmers,,initiating faint hopes or feelings,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_aa78772fd7d674d2,throwing velvet smiles,throwing velvet smiles,,giving warm but restrained happiness,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f0c6ecbd78f81a29,breaking paper promises,breaking paper promises,,failing delicate commitments,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_0f890b4074729c25,dancing soft whispers,dancing soft whispers,,exchanging gentle private words,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_2219d0960593995e,wrapping heart dreams,wrapping heart dreams,,protecting emotional aspirations,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_79d01865a7c030a6,catching glass smiles,catching glass smiles,,noticing fragile happiness,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f01fcd787f401a37,folding silent glances,folding silent glances,,concealing quiet looks,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_7711046d7e11cab7,spilling gentle hopes,spilling gentle hopes,,revealing mild aspirations,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b68e7d41785ac629,carrying soft glimmers,carrying soft glimmers,,harboring faint signs of emotion,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_e7d94e5ac4831f3d,painting silent smiles,painting silent smiles,,expressing quiet happiness,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_20c8bad2afac2b1e,lighting shadow tears,lighting shadow tears,,revealing hidden sadness,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_938afe2b8049b1c9,throwing gentle glances,throwing gentle glances,,giving soft looks,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_04d2276a0753c579,dancing quiet hopes,dancing quiet hopes,,engaging with subtle optimism,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_15d13f505f460441,knitting soft glances,knitting soft glances,,forming caring looks,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_950867197d861c46,catching whispered dreams,catching whispered dreams,,noticing gently shared aspirations,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_2eecaa9a2121bc8b,folding quiet tears,folding quiet tears,,hiding sadness quietly,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_97264c15c5a231df,spilling gentle smiles,spilling gentle smiles,,accidentally showing kindness,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_9a529e1ba22bd296,carrying silent glances,carrying silent glances,,harboring unnoticed looks,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_7ac42df08c493d21,painting delicate reflections,painting delicate reflections,,depicting subtle emotional thoughts,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_24dee665858fe69d,lighting tender dreams,lighting tender dreams,,igniting gentle hopes,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_610b23f6f8ffabf0,throwing soft sighs,throwing soft sighs,,expressing light feelings of longing,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_c1f4934bb8541dc9,breaking gentle bonds,breaking gentle bonds,,ending delicate relationships,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_7af198d5407464a9,dancing fragile lights,dancing fragile lights,,engaging with delicate moments of joy,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_8a781f550de6f47f,wrapping quiet hopes,wrapping quiet hopes,,protecting discreet aspirations,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ea54c50ea895a3e4,catching whispered smiles,catching whispered smiles,,noticing subtle happiness,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_cfd74da7077b4c7e,folding soft hopes,folding soft hopes,,harboring gentle optimism,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_9f31a2ee67e2f73d,spilling quiet dreams,spilling quiet dreams,,revealing subdued aspirations,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_86e684b11729b424,carrying gentle echoes,carrying gentle echoes,,holding faint emotional reverberations,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_013ece6dbaea1b79,painting soft promises,painting soft promises,,expressing mild commitments,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_6f7f1fdcd53bbc6f,lighting glass smiles,lighting glass smiles,,initiating fragile happiness,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_fc8af373db582331,throwing silent hopes,throwing silent hopes,,expressing discreet optimism,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_63d0c7486bd45b60,dancing delicate feelings,dancing delicate feelings,,moving through fragile emotions,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_1c76ae1f8d3f536a,catching quiet sparks,catching quiet sparks,,noticing soft emotional ignitions,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_c898c7c2508baf3a,folding delicate dreams,folding delicate dreams,,protecting fragile aspirations,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ea03a27187e216e6,spilling gentle tears,spilling gentle tears,,crying softly,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_4a042894654bc54c,carrying soft whispers,carrying soft whispers,,harboring quiet personal thoughts,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_c5bec821ae15ef34,painting silent glances,painting silent glances,,expressing quiet emotional looks,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_c36b4ab4d0917d34,lighting tender smiles,lighting tender smiles,,sparking gentle happiness,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_3eff04f70a7060ff,breaking fragile bonds,breaking fragile bonds,,ending delicate connections,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_47b2a516780a28f3,dancing soft lights,dancing soft lights,,engaging with gentle moments of joy,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_da6680ac475aaa16,wrapping quiet smiles,wrapping quiet smiles,,protecting subtle happiness,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_becc8657cb3b3141,catching whispered hopes,catching whispered hopes,,noticing faint aspirations,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_24849be1ce9508a2,folding soft promises,folding soft promises,,making gentle commitments,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
