idiom_id,idiom_canonical,idiom_surface,example,idiom_canonical_meaning,source,source_type,pos,tags,idiom_confidence,source_url,record_origin,license_source,example_language,meaning_language
syn_295f819a89d5eb65,fold the broken light,fold the broken light,,accept damaged but present emotional warmth,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_1f327aeb6bda4536,sing the fading rose,sing the fading rose,,express the decline of delicate love or beauty,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a5ffc3b2b9a3bf3e,pull the shattered thread,pull the shattered thread,,follow fragile and broken emotional connections,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_1679996e6d57558c,trace the fading melody,trace the fading melody,,follow the decline of emotional harmony,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ac3e6caccd112cfa,hold the shattered bloom,hold the shattered bloom,,cherish something beautiful yet broken emotionally,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_554b9217540641e2,shine the fading star,shine the fading star,,attempt to bring back dwindling hope or love,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_3674130915543983,break the silent glass,break the silent glass,,end delicate emotional quietness dramatically,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_4e144204501d9dbb,whisper the fading flame,whisper the fading flame,,speak softly about dying love or emotion,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ca58f063b1d03951,grip the shattered mirror,grip the shattered mirror,,hold onto broken self-image or emotional identity,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_56e87d26e3ea2766,flutter the silent wings,flutter the silent wings,,show subtle signs of growing emotions,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_22cc1fd4dad4cd3c,catch the whispering wind,catch the whispering wind,,notice faint signals of emotional change,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_1d5a8881d1ef32c0,breathe the broken song,breathe the broken song,,live with incomplete or fragmented emotional expression,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_5b016b24f65e027f,hold the flickering veil,hold the flickering veil,,maintain tenuous emotional concealment,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_d502c3f8187abe32,spill the gentle shadow,spill the gentle shadow,,let soft but complex emotions show,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_bb2a4a7c550f9087,fold the fading breath,fold the fading breath,,accept diminishing life or feeling in love,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_1c26d602758baa98,dance the fading shadow,dance the fading shadow,,move emotionally amidst diminishing affection or presence,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ddc8bc6dfea35e47,whisper the fragile flame,whisper the fragile flame,,softly express delicate passion or hope,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_14753dd7c5c203c9,ride the silent shadow,ride the silent shadow,,live with quiet but persistent emotional presence,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a92169c13a559453,catch the shattered dream,catch the shattered dream,,grasp fragments of lost hope or love,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_8ba07fb7bbcdc7c3,shine the silent star,shine the silent star,,be quietly radiant with inner feelings,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_92e6462be3276a44,hold the flickering dream,hold the flickering dream,,maintain unpredictable hope or desire,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_4048bb7711f9ac41,break the velvet chain,break the velvet chain,,end gentle but binding emotional ties,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_329969bcacc49740,breathe the fading shadow,breathe the fading shadow,,live with diminishing emotional presence,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ec4f6bc6e4fe424a,throw the broken light,throw the broken light,,cause emotional confusion or pain,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_48b10361677c4b13,fold the silent thread,fold the silent thread,,quietly preserve emotional connections,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_8d73d3e85464c700,sing the trembling flame,sing the trembling flame,,express fragile but passionate feelings,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_9d7db21e4ed78b9b,pull the shining thorn,pull the shining thorn,,remove or confront painful but attractive emotions,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_c4f89bd0e62d864d,catch the quiet gleam,catch the quiet gleam,,notice subtle hope or affection,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_500b6d81f4c8568c,spin the silent bloom,spin the silent bloom,,create emotional growth quietly,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_2dc193aba711f305,light the broken star,light the broken star,,ignite hope despite emotional fractures,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_aca9e9de9fd91628,slide the shattered veil,slide the shattered veil,,reveal painful emotional truth gently,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b84387bb7c467fd2,kiss the fleeting shadow,kiss the fleeting shadow,,embrace temporary and elusive feelings,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_abd5d3817bfb7c69,trace the silent flame,trace the silent flame,,follow faint emotional passion,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_9d7e04de2a7d4d1c,fold the flickering heart,fold the flickering heart,,protect unstable but valuable feelings,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_0110122bbc9524a4,breathe the broken light,breathe the broken light,,live with damaged but present hope or love,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_1fe1c29af90ca6d5,flash the silent tear,flash the silent tear,,show a brief moment of hidden sadness,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b1d9ec9e0cc363eb,ride the trembling thread,ride the trembling thread,,navigate fragile and uncertain emotional ties,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_16a34da007d3fd56,hold the fading whisper,hold the fading whisper,,"keep soft, diminishing emotional messages",llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_6666d754146d92db,whisper the glowing thorn,whisper the glowing thorn,,speak softly of painful yet cherished feelings,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_898e83425efe057e,dance the hidden fire,dance the hidden fire,,move expressing concealed passion,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f5a4b97a211bef81,catch the fading bloom,catch the fading bloom,,grasp diminishing love or hope,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_7583a422f2a158dc,fold the trembling leaf,fold the trembling leaf,,protect delicate and unstable feelings,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_6ff47fc5ba5824c7,light the flickering heart,light the flickering heart,,ignite uncertain love or passion,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f8d4f3c69d83c523,trace the breaking wave,trace the breaking wave,,follow the cycle of emotional growth and fall,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_84d8d964fa4ed22a,breathe the fading light,breathe the fading light,,experience diminishing hope or affection,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_0af858fb2ed7f538,throw the broken thread,throw the broken thread,,discard damaged emotional connections,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_365ff87bd4704928,fold the fading dream,fold the fading dream,,accept loss of hopes or desires,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_217403546303839e,spark the broken smile,spark the broken smile,,bring brief happiness despite sadness,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_1ead1c7a195a87df,ride the silent tear,ride the silent tear,,cope with unexpressed sorrow,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a84be2d4f5ca33a0,slide the fragile flame,slide the fragile flame,,handle delicate emotions carefully,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_58e0f5eb17922917,trace the flickering light,trace the flickering light,,follow changing emotional signals,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_5d7b19b6e944cbfa,spill the hidden light,spill the hidden light,,reveal secret emotions,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_82a8df8dbf5d2d46,hold the trembling flame,hold the trembling flame,,protect fragile passion or hope,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_20491d5b92996090,whisper the broken ray,whisper the broken ray,,speak softly of lost hope or joy,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f8f6d523ba184607,fold the silent star,fold the silent star,,shield quiet hopes or desires,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_d2f106134e19b851,kiss the flickering glow,kiss the flickering glow,,embrace uncertain but warm feelings,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_3cd62f5f433ba323,light the fading ember,light the fading ember,,try to rekindle weak passion or emotion,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ce5b595db79c6106,dance the silent flame,dance the silent flame,,express hidden but lively emotions,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_fbaf7d0268e57edf,trace the broken glow,trace the broken glow,,follow fragmented warmth or happiness,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_edfba06fa7ce4b34,sing the fading light,sing the fading light,,express declining hope or affection,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_bf75fa07b88014c2,throw the silent shadow,throw the silent shadow,,reveal hidden feelings indirectly,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_eef0beadbdd64b06,catch the fading glow,catch the fading glow,,hold onto dying passion or hope,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_0e03483638506430,slide the broken veil,slide the broken veil,,gently reveal emotional pain or truth,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_228615a0d7550d5f,fold the shimmering heart,fold the shimmering heart,,protect valued and glowing feelings,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_de9a6aef763debc0,breathe the silent glow,breathe the silent glow,,feel quiet but constant affection,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_5cabcde82611f2d4,whisper the broken petal,whisper the broken petal,,softly speak of delicate emotional damage,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f5f0efefd7a2c0a4,light the fading star,light the fading star,,attempt to rekindle diminishing hope,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_aceb871243316a73,sing the trembling leaf,sing the trembling leaf,,express shaky or nervous feelings,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_69f3a8092819e636,throw the fading thread,throw the fading thread,,give up on weakening emotional bonds,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_600c7fdb00e39602,kiss the shattered glow,kiss the shattered glow,,embrace broken but still present love,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_5d0a62f90bdf0371,sharp elbows out,sharp elbows out,,Acting aggressively to assert oneself in conflict or competition,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_c61409c427bbcf58,flares in the fog,flares in the fog,,Sudden displays of anger or conflict amid confusion,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_047cb99686e53bc5,throwing velvet punches,throwing velvet punches,,Criticizing or opposing in a subtle or indirect way,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_4a69be5900485bb4,drawing fire lines,drawing fire lines,,Setting clear boundaries that can cause confrontation,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_691db7f0701a6bf1,quiet storm brewing,quiet storm brewing,,Tension building beneath the surface before conflict erupts,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_adc785105d7b272e,iron tongue wagging,iron tongue wagging,,Harsh criticism or sharp verbal attack,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f82cefb8874f650b,shadow boxing thin air,shadow boxing thin air,,Arguing with imaginary or trivial issues,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_824baa74eedbcc6b,cloak and dagger words,cloak and dagger words,,Hidden or secretive hostile talk or insinuations,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_7897355b9229ef3e,flint sparks fly,flint sparks fly,,Small disagreements quickly escalating into bigger fights,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_17369d9b09f9cd52,raise a barbwire eyebrow,raise a barbwire eyebrow,,Look or react with guarded hostility or suspicion,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_87117cf9ce16ed08,brew the clenched fist,brew the clenched fist,,Prepare for confrontation or fight,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_326399618e059a3c,spike the peace pipe,spike the peace pipe,,Sabotage an attempt to reconcile or calm conflict,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_16f22a963c4f0e66,wrap in barbed silk,wrap in barbed silk,,Deliver criticism or hostility wrapped in polite words,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_50d794e22f808323,storm behind the smile,storm behind the smile,,Hidden anger or resentment beneath calm appearance,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_8cae7b9d9d8e942c,drop sharp breadcrumbs,drop sharp breadcrumbs,,Leave hints or provocations that incite conflict,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_34dcaa0a19ad8b51,fuse the ticking fuse,fuse the ticking fuse,,Intensify a volatile situation deliberately,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_1dfe6e99f11d92bd,poke the sleeping hornet,poke the sleeping hornet,,Deliberately provoke a dangerous or angry reaction,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_d90ead222f777d25,chalk the thin line,chalk the thin line,,Mark a fragile boundary that may lead to conflict,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_7c2c3f6912573e4d,crack the brittle mask,crack the brittle mask,,Expose hidden hostility or true feelings under a calm exterior,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f430162387484da0,silent claws unsheathed,silent claws unsheathed,,Subtle readying for conflict or defense without overt aggression,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_536a095244d72ef5,twist the iron smile,twist the iron smile,,Display a hostile or mocking expression disguised as friendliness,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_4d8f8d8145d495db,feed the cold fire,feed the cold fire,,Encourage a silent but growing resentment or hostility,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_7b85fe10a05c9abc,spark the frost war,spark the frost war,,Initiate a tense but restrained conflict or rivalry,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_37b9500996ebf353,lace the barbed smile,lace the barbed smile,,Add sarcasm or hostility behind polite expressions,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ee3b0db2769468b3,drive the silent wedge,drive the silent wedge,,Create subtle division or conflict without open confrontation,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_24b4e4a3d35af156,rattle the quiet cage,rattle the quiet cage,,Disturb someone who seems calm or restrained,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_26c2d9aa5c1dc5c7,strike the iron veil,strike the iron veil,,Challenge a hidden or guarded attitude aggressively,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_2cf3274a2514abc9,throw the hesitant jab,throw the hesitant jab,,Make a cautious or indirect attack in conflict,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_bcd57ffb70fd6a24,bottle the boiling words,bottle the boiling words,,Hold back angry speech or conflict,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_871ed29c31eedcbb,cast the thorned shadow,cast the thorned shadow,,Project subtle hostility or threat,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f9fa2f74ad2b55b1,grind the quiet teeth,grind the quiet teeth,,Suppress anger or frustration before conflict,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_cde6840b65702278,walk the jagged smile,walk the jagged smile,,Maintain a tense or hostile friendliness,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a31adac90ab63d94,thread the razor words,thread the razor words,,Use sharp or cutting language carefully,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_2551a46c28155351,balance on brittle ice,balance on brittle ice,,Navigate a risky or tense conflict situation,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_bcb46de33ef253e2,sting with velvet gloves,sting with velvet gloves,,Attack or criticize politely yet effectively,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_38c1eccc03928dc4,spin the thorny thread,spin the thorny thread,,Create a complicated or contentious issue,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_d1bdcf330fd2221d,paint the cold cut,paint the cold cut,,Deliver a harsh criticism with a calm demeanor,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_39dc3496b2cdc66b,wear the battle glaze,wear the battle glaze,,Show signs of being hardened or affected by ongoing conflict,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_6bd19b7082158f0d,strike the silent nail,strike the silent nail,,Make a pointed remark without overt aggression,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a2c8b7950c4a90e0,nose to the lion,nose to the lion,,Facing a direct confrontation fearlessly,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f8f739f9abcc9d47,whisper the war drum,whisper the war drum,,Quietly prepare or hint at conflict,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_aae55ec9b1f8c52c,shuffle armed shadows,shuffle armed shadows,,Engage in indirect or covert conflict tactics,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_9696f452a4c84e95,nettle the calm sea,nettle the calm sea,,Disturb an otherwise peaceful situation,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_7f341d2dfde9be3a,muddy the clear air,muddy the clear air,,Complicate a straightforward situation with conflict or arguments,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_dc782002aca0fa0b,sting the winter wind,sting the winter wind,,Deliver a harsh or biting remark in a cold manner,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_bdf0c8b2abf23962,press the iron tongue,press the iron tongue,,Use harsh words aggressively,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b69ab7835c86aead,snap the frosted line,snap the frosted line,,Break a fragile or cold agreement leading to conflict,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_58e1ce72b2756583,carry the thorned token,carry the thorned token,,Bear a mark or symbol of ongoing conflict or hostility,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b06c323dc3beda57,stick the silent spear,stick the silent spear,,Inflict a hidden or indirect attack,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b7410172dc6b4cac,climb the razor kite,climb the razor kite,,Engage in a risky confrontation,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_9078543aa9acb64c,hiss the shuttered room,hiss the shuttered room,,Express hostility in a private or confined setting,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ef885b8a2e3ce079,throw the lich finger,throw the lich finger,,Make a menacing or accusing gesture or remark,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_c87c50460d34d08b,quake the glass wall,quake the glass wall,,Attempt to disrupt an invisible barrier or resistance,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_92796c973a1d5f65,flash the iron eyebrow,flash the iron eyebrow,,Show a quick expression of skepticism or hostility,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
