idiom_id,idiom_canonical,idiom_surface,example,idiom_canonical_meaning,source,source_type,pos,tags,idiom_confidence,source_url,record_origin,license_source,example_language,meaning_language
syn_df75357e3c14c4da,slide the fading note,slide the fading note,,To finish a delicate communication,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_2e4f89b15ca1c588,whisper the frozen tear,whisper the frozen tear,,To communicate sadness quietly,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_cf88b3dfd1ca0cba,press the quiet stone,press the quiet stone,,To apply subtle but firm pressure,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_485654d460ee1398,twist the soft blade,twist the soft blade,,To act with subtle force or influence,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_3c09e09279a23fdb,fold the silent song,fold the silent song,,To end a quiet expression or sentiment,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_c94d74b2bc2afe61,ride the gentle tide,ride the gentle tide,,To go along with mild changes or trends,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f6f6c6c125e5c28e,capture the soft glance,capture the soft glance,,To notice subtle signals or emotions,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_10e4461c8e9ff04b,hold the broken thread,hold the broken thread,,To maintain connection despite flaws,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_60414d3d151badb4,spark the hidden glow,spark the hidden glow,,To ignite subtle enthusiasm or hope,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_cfc87cd3bf2cd195,shake the quiet root,shake the quiet root,,To disturb fundamental but subtle aspects,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_34246795900d501a,cut the soft thread,cut the soft thread,,To end gentle relationships or hopes,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_bc9bdce95ed78fd1,blend the fading light,blend the fading light,,To join imperceptibly with diminishing circumstances,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_e41ed6bc065ef56b,press the faint button,press the faint button,,To subtly influence a situation,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f04424347d2b329f,slide the dark veil,slide the dark veil,,To cover or hide something quietly,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_07c2dabe14aa34ba,fold the last breath,fold the last breath,,To bring something to a quiet end,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b4d5b421f7998bdc,pull the silent chain,pull the silent chain,,To control or influence secretly,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_81ae0fbabd4a6bef,drop the cold veil,drop the cold veil,,To reveal what was previously hidden with detachment,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_7b06c413f20e991d,catch the soft echo,catch the soft echo,,To notice faint reverberations of past events,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_fe5e504cd85d5db2,break the quiet spell,break the quiet spell,,To interrupt a calm or tense silence,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_34e6b03db1f0f318,hold the falling feather,hold the falling feather,,To capture fleeting moments with care,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_660f58355d8679ec,whisper the broken hymn,whisper the broken hymn,,To softly express fractured beliefs or feelings,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_8482f8fdb136277c,slide the quiet thread,slide the quiet thread,,To move smoothly through subtle connections,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a510f61b72a823cc,twist the fading rose,twist the fading rose,,To cling to declining beauty or love,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_306c75bc08d805eb,fold the gentle breeze,fold the gentle breeze,,To let go of calming or soothing influences,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_274e07c30dbb4b02,spark the quiet flame,spark the quiet flame,,To initiate something subtle but meaningful,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_8850d84238c60159,ride the soft shadow,ride the soft shadow,,To move cautiously in uncertain situations,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_30900edf3afd2efb,press the soft powder,press the soft powder,,To handle delicate situations with care,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_6891706e3a624b56,pull the fading rope,pull the fading rope,,To make a last attempt in weakening circumstances,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_d3c37cfc19c95504,shake the quiet branch,shake the quiet branch,,To create small disturbances carefully,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_0fc602a00a485b60,slide the fading wing,slide the fading wing,,To fade away gracefully,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_67f71f80e9a0f763,kiss the gentle dawn,kiss the gentle dawn,,To welcome new beginnings softly,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_e26a8e69f4d42c43,draw the silent bow,draw the silent bow,,To prepare quietly for action,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_56ae92f0094b5782,fold the soft smile,fold the soft smile,,To hide one’s happiness or amusement,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_328a74fd77a239e4,twist the faint breeze,twist the faint breeze,,To alter subtle moods or currents,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_16a3cf70f3d601e0,throw the quiet stone,throw the quiet stone,,To initiate a small but significant action,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_1b445fc2ee0b63e4,catch the broken shadow,catch the broken shadow,,To perceive incomplete or flawed representation,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_467eb1c155f636a8,whisper the soft flame,whisper the soft flame,,To communicate gentle enthusiasm or desire quietly,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_649bc22c40fb3036,fold the fading leaf,fold the fading leaf,,To quietly end something that is declining,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_36911a8fde02f0a4,blow the soft horn,blow the soft horn,,To announce something gently or unobtrusively,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_e628a256b7029f22,trace the gentle path,trace the gentle path,,To follow an easy or careful course,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_9e6d968d9231e094,pull the fading leaf,pull the fading leaf,,To try to preserve something slowly disappearing,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_d4e292538fe9b8ef,twist the quiet reed,twist the quiet reed,,To subtly influence or manipulate under pressure,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_7f8e610d59b48d18,slide the gentle stone,slide the gentle stone,,To move a small obstacle quietly or unobtrusively,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_5ea16087e79a5420,shake the silent dust,shake the silent dust,,To stir up old memories or issues quietly,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_94d3aaa55e2b0fa0,whisper the broken chord,whisper the broken chord,,To express interrupted or incomplete feelings quietly,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b17e984713546661,hold the fading star,hold the fading star,,To keep hope or inspiration alive despite decline,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_861c4f10d3581ec0,catch the quiet tear,catch the quiet tear,,To notice subtle sadness or emotion,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_dfbe4eaca2d05688,slide the soft rain,slide the soft rain,,To move gently and refreshingly,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_3dd7fa100d0a49fd,fold the gentle cloud,fold the gentle cloud,,To end something ephemeral or delicate quietly,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_3211b4dc596d09ff,flip the silent coin,flip the silent coin,,To make a quiet or unspoken decision,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ac728c4c77a4571a,tap the faint drum,tap the faint drum,,To initiate a quiet but persistent call to action,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_c6fb69d254df9ddf,raise the fading mist,raise the fading mist,,To clarify or bring hope in unclear situations,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_69c3706bf64329da,carry a moonbeam,carry a moonbeam,,to hold onto a fragile hope or secret affection,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_2d2ab4b68759aef5,spin a soft knot,spin a soft knot,,to create a complicated emotional situation,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f3a188a24c9a6797,bottle the sunset,bottle the sunset,,to capture a fleeting tender moment,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ab7322757d6a55cb,throw shadows softly,throw shadows softly,,to hint at feelings indirectly,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_78d70f44d478c62c,whisper the quiet riot,whisper the quiet riot,,to express intense emotions in a restrained way,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_c815e751d527dd13,paint cloudy smiles,paint cloudy smiles,,to show a forced or uncertain happiness,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_879d347eb0bb142a,hold the flicker close,hold the flicker close,,to cherish fragile trust or affection,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_cf46c5b74d13dae7,spill the velvet truth,spill the velvet truth,,to reveal a gentle but sincere feeling,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_e493a4bdc4495cde,tie whisper ribbons,tie whisper ribbons,,to exchange secret affection or messages,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_9bffe2bb8050ac43,cross the quiet bridge,cross the quiet bridge,,to move through a subtle emotional transition,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_0b70cab04e794b96,blink the hidden spark,blink the hidden spark,,to show brief signs of attraction or interest,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_543392da42babe13,tangle in soft wires,tangle in soft wires,,to get emotionally involved in a complicated way,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_5b1eaf3b9b06cee7,speak in tender cracks,speak in tender cracks,,to communicate delicate or vulnerable emotions,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_e9af7c582ea74552,catch the shy flame,catch the shy flame,,to notice a hesitant feeling of love or affection,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_c8fa6935e92859c2,float on whispered wishes,float on whispered wishes,,to quietly hope or dream about someone,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_3b0d6aaaeec47452,weave the soft thread,weave the soft thread,,to build a fragile emotional connection carefully,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_c1bcfb51c8f7b19d,bend the silent breeze,bend the silent breeze,,to subtly influence feelings without words,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_1779398a14c33442,hold the flickering dusk,hold the flickering dusk,,to maintain an unsure or ending relationship,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_76d20151477e38e9,stitch the hidden sigh,stitch the hidden sigh,,to conceal deep feelings within oneself,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_c3bf296235238e30,whistle past soft walls,whistle past soft walls,,to avoid addressing fragile emotions,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b2afaba78a6bef91,spin the humble thread,spin the humble thread,,to create a simple but meaningful emotional bond,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_e9d6120e4255b327,float down velvet corridors,float down velvet corridors,,to navigate gently through emotions or memories,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_8f308a489f35a4e3,snap the tender anchor,snap the tender anchor,,to break free from an emotional hold carefully,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_dd0399815144b13a,carry a folded moon,carry a folded moon,,to keep a secret love or hidden hope,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_eeb1d32157f1de57,tap the silent ember,tap the silent ember,,to test lingering feelings gently,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_dd7799c9d5f2983d,walk the silver thread,walk the silver thread,,to follow a delicate emotional connection carefully,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b4855c091be044a0,hold the quiet storm,hold the quiet storm,,to contain intense emotions internally,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ed224aa4c28553e9,kiss the shadowed dawn,kiss the shadowed dawn,,to embrace a new feeling with uncertainty,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a1d3af5c335d5a7e,spill the fragile ink,spill the fragile ink,,to reveal delicate emotions accidentally,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_8b13877b69887fb4,whisk away soft echoes,whisk away soft echoes,,to dismiss subtle lingering feelings,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ee59754f4c6a4bd1,thread the shy gaze,thread the shy gaze,,to interpret or engage with hesitant eye contact,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_48b0c9f69eabbb79,shake the quiet branches,shake the quiet branches,,to unsettle hidden feelings gently,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_8c1affdc466f0044,catch the soft crack,catch the soft crack,,to notice a small emotional break or vulnerability,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_43fec2cb8b911f82,paint the pale smile,paint the pale smile,,to show a weak or forced happiness,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_9f29cb9dcaf2cbd8,drift on velvet tides,drift on velvet tides,,to be gently carried by emotional currents,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_d7b05c606963f1ac,lock the whispered sigh,lock the whispered sigh,,to keep quiet about hidden feelings,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_c167724e09e248b7,trace the timid spark,trace the timid spark,,to follow small signs of interest or affection,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_bf674e6e158e1669,bend the fragile flame,bend the fragile flame,,to handle delicate emotions with care,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_8c2c99fa6d704fec,whirl in soft shadows,whirl in soft shadows,,to be caught in uncertain emotional situations,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_33e022316ed5889d,stack the twilight moments,stack the twilight moments,,to accumulate brief instances of connection,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b56278e4564c0530,twist the velvet ribbon,twist the velvet ribbon,,to complicate an emotional bond delicately,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f6d30f244263d67f,float behind soft veils,float behind soft veils,,to hide true feelings behind subtle expressions,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_e6ab6dc7c0107838,crack the tender ice,crack the tender ice,,to break through emotional coldness gently,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_e44e9db2690ee4ed,carry the silent thread,carry the silent thread,,to maintain an unspoken emotional connection,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_5cae3bd5c76a33bd,spin the hidden blush,spin the hidden blush,,to provoke a subtle embarrassed attraction,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_71b01dd18fe0a415,walk past soft echoes,walk past soft echoes,,to move beyond faint emotional reminders,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_3da5345fbcb66cf6,throw the shy glance,throw the shy glance,,to give a tentative look of interest,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ab17c57f359b21ee,light the velvet fuse,light the velvet fuse,,to initiate a gentle but powerful emotional reaction,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_9a2776cdcac74c95,bound by quiet threads,bound by quiet threads,,to be connected through subtle emotional ties,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_c12cb4fe29bddad8,carry the folded spark,carry the folded spark,,to hold onto a small concealed desire,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_4ead4cc68fabdc6c,nestle in soft shadows,nestle in soft shadows,,to find comfort in subtle emotional refuge,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_2011538a32dbe543,sip the quiet storm,sip the quiet storm,,to experience intense feelings in a subdued way,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_5ca026a86dfbe31b,stir the velvet embers,stir the velvet embers,,to rekindle gentle emotions,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_bb2b5c31f7f8119a,catch the hidden flutter,catch the hidden flutter,,to sense a subtle excitement or nervousness,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_62f6849300d3cf37,wrap soft sighs,wrap soft sighs,,to enfold delicate emotions carefully,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a0d53fe6dc80f581,trace the hidden quiver,trace the hidden quiver,,to notice small signs of emotional tremble,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b362cbf03843f368,bend the velvet light,bend the velvet light,,to change or influence gentle emotions,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_84358639d45b9bb9,dance with quiet ghosts,dance with quiet ghosts,,to engage with past suppressed emotions,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a5b894fee601faa9,hold the trembling hush,hold the trembling hush,,to maintain silence amid emotional tension,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_c171ead695973c4b,untangle the soft maze,untangle the soft maze,,to carefully resolve a complex emotional situation,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_d7f82b874c0e64f2,spill gentle shadows,spill gentle shadows,,to reveal subtle hidden feelings,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_bd8be7d04abc7331,curl the whispered thread,curl the whispered thread,,to complicate a private emotional connection,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_2effd408fd66cc83,bend the pale promise,bend the pale promise,,to doubt or distort a fragile commitment,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_25fc33cfa4f6f19f,hold the trembling thread,hold the trembling thread,,to keep a fragile emotional connection alive,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a720f8085ab3f92a,spin the soft knot,spin the soft knot,,to entwine feelings carefully and intricately,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ad0fdfaaf20c1582,whisper through cracks,whisper through cracks,,to communicate feelings indirectly through subtle signs,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_553bdbf26e2826d3,catch the shadowed glance,catch the shadowed glance,,to notice a furtive or subtle look revealing emotion,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_e9930715cf0b26eb,walk the velvet thread,walk the velvet thread,,to proceed carefully with delicate emotions,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_3c2a0387a3cf3603,stir the quiet flame,stir the quiet flame,,to arouse hidden feelings gently,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_fdabdf08d6f88eb3,spill the soft petals,spill the soft petals,,to reveal gentle emotions or moments,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b3bc32cad8185b54,blink the tender mist,blink the tender mist,,to briefly reveal soft feelings or vulnerability,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_84986d85c8c59bbc,carry the broken hush,carry the broken hush,,to bear the weight of a failed silent understanding,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_33b99855e48b3055,point the soft compass,point the soft compass,,to gently direct emotional decisions,llm_generated_inventory,synthetic_generation,phrase,relationships_emotions,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
